"id","full_sq","life_sq","floor","max_floor","material","num_room","kitch_sq","product_type","area_m","raion_popul","green_zone_part","indust_part","children_preschool","preschool_quota","preschool_education_centers_raion","children_school","school_quota","school_education_centers_raion","school_education_centers_top_20_raion","healthcare_centers_raion","university_top_20_raion","sport_objects_raion","additional_education_raion","culture_objects_top_25","culture_objects_top_25_raion","shopping_centers_raion","office_raion","thermal_power_plant_raion","incineration_raion","oil_chemistry_raion","radiation_raion","railroad_terminal_raion","big_market_raion","nuclear_reactor_raion","detention_facility_raion","full_all","male_f","female_f","young_all","young_male","young_female","work_all","work_male","work_female","ekder_all","ekder_male","ekder_female","X0_6_all","X0_6_male","X0_6_female","X7_14_all","X7_14_male","X7_14_female","X0_17_all","X0_17_male","X0_17_female","X16_29_all","X16_29_male","X16_29_female","X0_13_all","X0_13_male","X0_13_female","raion_build_count_with_material_info","build_count_block","build_count_wood","build_count_frame","build_count_brick","build_count_monolith","build_count_panel","build_count_foam","build_count_slag","build_count_mix","raion_build_count_with_builddate_info","build_count_before_1920","build_count_1921.1945","build_count_1946.1970","build_count_1971.1995","build_count_after_1995","ID_metro","metro_min_avto","metro_km_avto","metro_min_walk","metro_km_walk","kindergarten_km","school_km","park_km","green_zone_km","industrial_km","water_treatment_km","cemetery_km","incineration_km","railroad_station_walk_km","railroad_station_walk_min","ID_railroad_station_walk","railroad_station_avto_km","railroad_station_avto_min","ID_railroad_station_avto","public_transport_station_km","public_transport_station_min_walk","water_km","water_1line","mkad_km","ttk_km","sadovoe_km","bulvar_ring_km","kremlin_km","big_road1_km","ID_big_road1","big_road1_1line","big_road2_km","ID_big_road2","railroad_km","railroad_1line","zd_vokzaly_avto_km","ID_railroad_terminal","bus_terminal_avto_km","ID_bus_terminal","oil_chemistry_km","nuclear_reactor_km","radiation_km","power_transmission_line_km","thermal_power_plant_km","ts_km","big_market_km","market_shop_km","fitness_km","swim_pool_km","ice_rink_km","stadium_km","basketball_km","hospice_morgue_km","detention_facility_km","public_healthcare_km","university_km","workplaces_km","shopping_centers_km","office_km","additional_education_km","preschool_km","big_church_km","church_synagogue_km","mosque_km","theater_km","museum_km","exhibition_km","catering_km","ecology","green_part_500","prom_part_500","office_count_500","office_sqm_500","trc_count_500","trc_sqm_500","cafe_count_500","cafe_count_500_na_price","cafe_count_500_price_500","cafe_count_500_price_1000","cafe_count_500_price_1500","cafe_count_500_price_2500","cafe_count_500_price_4000","cafe_count_500_price_high","big_church_count_500","church_count_500","mosque_count_500","leisure_count_500","sport_count_500","market_count_500","green_part_1000","prom_part_1000","office_count_1000","office_sqm_1000","trc_count_1000","trc_sqm_1000","cafe_count_1000","cafe_sum_1000_min_price_avg","cafe_sum_1000_max_price_avg","cafe_avg_price_1000","cafe_count_1000_na_price","cafe_count_1000_price_500","cafe_count_1000_price_1000","cafe_count_1000_price_1500","cafe_count_1000_price_2500","cafe_count_1000_price_4000","cafe_count_1000_price_high","big_church_count_1000","church_count_1000","mosque_count_1000","leisure_count_1000","sport_count_1000","market_count_1000","green_part_1500","prom_part_1500","office_count_1500","office_sqm_1500","trc_count_1500","trc_sqm_1500","cafe_count_1500","cafe_sum_1500_min_price_avg","cafe_sum_1500_max_price_avg","cafe_avg_price_1500","cafe_count_1500_na_price","cafe_count_1500_price_500","cafe_count_1500_price_1000","cafe_count_1500_price_1500","cafe_count_1500_price_2500","cafe_count_1500_price_4000","cafe_count_1500_price_high","big_church_count_1500","church_count_1500","mosque_count_1500","leisure_count_1500","sport_count_1500","market_count_1500","green_part_2000","prom_part_2000","office_count_2000","office_sqm_2000","trc_count_2000","trc_sqm_2000","cafe_count_2000","cafe_sum_2000_min_price_avg","cafe_sum_2000_max_price_avg","cafe_avg_price_2000","cafe_count_2000_na_price","cafe_count_2000_price_500","cafe_count_2000_price_1000","cafe_count_2000_price_1500","cafe_count_2000_price_2500","cafe_count_2000_price_4000","cafe_count_2000_price_high","big_church_count_2000","church_count_2000","mosque_count_2000","leisure_count_2000","sport_count_2000","market_count_2000","green_part_3000","prom_part_3000","office_count_3000","office_sqm_3000","trc_count_3000","trc_sqm_3000","cafe_count_3000","cafe_sum_3000_min_price_avg","cafe_sum_3000_max_price_avg","cafe_avg_price_3000","cafe_count_3000_na_price","cafe_count_3000_price_500","cafe_count_3000_price_1000","cafe_count_3000_price_1500","cafe_count_3000_price_2500","cafe_count_3000_price_4000","cafe_count_3000_price_high","big_church_count_3000","church_count_3000","mosque_count_3000","leisure_count_3000","sport_count_3000","market_count_3000","green_part_5000","prom_part_5000","office_count_5000","office_sqm_5000","trc_count_5000","trc_sqm_5000","cafe_count_5000","cafe_sum_5000_min_price_avg","cafe_sum_5000_max_price_avg","cafe_avg_price_5000","cafe_count_5000_na_price","cafe_count_5000_price_500","cafe_count_5000_price_1000","cafe_count_5000_price_1500","cafe_count_5000_price_2500","cafe_count_5000_price_4000","cafe_count_5000_price_high","big_church_count_5000","church_count_5000","mosque_count_5000","leisure_count_5000","sport_count_5000","market_count_5000","price_doc"
16043,45,29,3,5,1,2,5,"Investment",9946335.108,139322,0.065408826,0.225824954,6400,2232,7,6558,7966,7,0,3,0,13,0,"no",0,2,7,"yes","no","yes","yes","no","no","no","no",36154,16222,19932,13799,6937,6862,91795,44734,47061,33728,9653,24075,6400,3209,3191,6558,3317,3241,15514,7813,7701,8137,3787,4350,12162,6117,6045,561,111,0,0,254,3,189,0,4,0,561,0,5,437,79,40,44,1.392226209,0.669764204,8.037170454,0.669764204,0.356101585,0.361367795,2.039405105,0.085923688,0.858541917,11.19689,3.114328,9.669604,3.175843448,38.11012138,68,3.53953348,5.439446101,68,0.067676825,0.812121895,1.103133688,"no",3.273580542,5.690213763,8.313071522,8.871081586,10.47114544,1.386326246,10,"no",3.273580554,1,1.410400744,"no",11.05673496,5,7.482500117,3,1.897033534,13.84633358,0.635880664,3.154871523,3.885941816,2.747431849,15.86548947,1.61396303,0.236323111,2.008302781,3.244750348,1.911223701,0.754432052,1.136518416,7.681498351,0.616190743,4.568770953,4.316583024,0.931591827,1.032430732,2.050849744,0.361367795,0.980612123,1.633439142,9.990879551,2.544767632,1.499727574,1.142304747,0.138376685,"poor",10.22,0,0,0,0,0,5,0,2,2,1,0,0,0,0,0,0,0,2,0,3.53,1.06,0,0,1,14000,14,653.85,1115.38,884.62,1,5,4,2,2,0,0,1,0,0,0,5,2,7.86,9.1,4,131090,3,14090,26,604,1060,832,1,7,12,4,2,0,0,1,0,0,4,9,3,25.36,11,7,165237,6,39106,33,606.25,1062.5,834.38,1,8,16,6,2,0,0,2,3,0,5,16,4,39.17,8.32,8,215237,6,39106,39,597.37,1052.63,825,1,9,20,7,2,0,0,2,4,0,6,27,4,24.87,14.15,25,499461,29,1086706,147,660.28,1124.11,892.2,6,42,55,32,9,3,0,9,17,0,9,67,15,7050000
16075,74,42,12,17,1,3,10,"Investment",7587523.226,102590,0.398794394,0,6273,3420,6,5562,7132,6,0,0,0,3,1,"no",0,5,0,"no","no","no","yes","no","yes","no","no",85721,39591,46130,12551,6444,6107,69792,35381,34411,20247,6281,13966,6273,3175,3098,5562,2922,2640,13748,7073,6675,18695,9238,9457,11201,5769,5432,90,1,0,0,0,5,84,0,0,0,90,0,0,0,51,39,91,1.892866743,0.626422173,7.517066071,0.626422173,0.280443908,0.281515967,0.086208574,0.170799954,2.09623334,3.585583,0.150818,7.36787,3.448188675,41.3782641,27,3.538331503,5.849539549,27,0.304944141,3.659329693,0.297292916,"no",3.310355869,9.128879655,12.42999238,13.95513813,14.6709558,3.310355882,1,"no",4.57152765,23,2.79266132,"no",16.20493771,32,4.732133187,6,4.709449788,3.990177627,0.086208574,0.268525735,4.92522695,5.912475701,6.229138199,3.751481355,0.340111903,1.186096346,4.787040455,8.984103765,4.276835964,2.628257958,1.777006896,5.133010975,3.289769112,2.541851426,1.180846739,2.167845833,0.712200845,0.281515967,0.81624048,0.81488974,7.791856692,11.33604635,4.151822795,3.387258564,0.256490134,"excellent",33.16,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,31.56,0,0,0,0,0,1,500,1000,750,0,0,1,0,0,0,0,1,1,0,0,3,0,25.19,0,0,0,5,78288,10,657.14,1142.86,900,3,2,3,1,1,0,0,1,1,0,0,9,2,21.65,0,0,0,14,223199,30,550,961.54,755.77,4,11,10,3,2,0,0,5,5,0,0,17,6,21.6,5.36,4,68771,29,875446,82,602.7,1033.78,818.24,8,27,28,14,4,1,0,5,7,0,0,32,8,17.31,11.34,7,277523,38,1360966,120,660.75,1116.82,888.79,13,34,38,26,7,2,0,9,20,0,2,52,11,11000000
16079,42,27,2,5,2,2,5,"Investment",17881913.61,165727,0.260652636,0.133215333,10809,5153,10,11395,11887,13,0,3,0,13,1,"no",0,4,3,"no","no","no","yes","no","yes","no","yes",89971,44031,45940,23651,12084,11567,107626,53883,53743,34450,9536,24914,10809,5581,5228,11395,5778,5617,26333,13469,12864,23273,13683,9590,20866,10654,10212,462,58,0,0,209,4,190,0,1,0,461,0,20,193,154,94,43,2.49465652,1.789329277,21.47195132,1.789329277,0.406358869,0.300781546,1.06494099,0.081824911,0.146439836,2.94298,2.663829,10.72632,0.802438062,9.629256744,17,0.862906948,1.291547188,17,0.03773125,0.452774997,0.944471971,"no",5.866587393,5.048542884,8.511861676,9.766340302,10.64598855,3.213200229,3,"no",5.048542852,4,0.300307571,"no",11.46616408,5,8.635153359,6,5.521352035,5.353630481,0.666443735,3.85367255,5.609595875,4.826747999,3.142047536,0.657678812,0.619113895,0.76030873,3.576256678,3.506227327,1.111206634,0.893418785,4.704327456,1.504527262,1.219600546,1.643338377,1.514750475,0.645192994,0.9818746,0.536044501,0.856887851,1.014597072,8.447285985,5.870939976,3.58398458,2.989843686,0.705659588,"excellent",10.85,12.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.13,8.14,2,14252,0,0,5,800,1300,1050,0,0,2,3,0,0,0,1,0,0,0,6,1,14.99,8.13,2,14252,0,0,10,722.22,1222.22,972.22,1,0,5,4,0,0,0,2,1,0,0,10,1,14.59,8.46,2,14252,3,10420,19,782.35,1294.12,1038.24,2,1,7,8,1,0,0,2,10,0,0,12,2,12.88,15.06,4,75823,13,629898,49,652.27,1113.64,882.95,5,9,20,13,2,0,0,3,15,0,1,21,3,17.66,18.46,18,819479,38,1185225,120,655.45,1118.18,886.82,10,37,40,21,10,2,0,7,26,0,7,64,12,5700000
16136,58,30,6,8,1,2,12,"Investment",17881913.61,165727,0.260652636,0.133215333,10809,5153,10,11395,11887,13,0,3,0,13,1,"no",0,4,3,"no","no","no","yes","no","yes","no","yes",89971,44031,45940,23651,12084,11567,107626,53883,53743,34450,9536,24914,10809,5581,5228,11395,5778,5617,26333,13469,12864,23273,13683,9590,20866,10654,10212,462,58,0,0,209,4,190,0,1,0,461,0,20,193,154,94,43,3.289853794,2.502253811,30.02704574,2.502253811,0.213418154,0.28896998,1.911532088,0.262120767,0.677078942,5.780778,0.714622,9.974019,5.057684909,60.6922189,17,5.057684909,6.484142645,17,0.057185429,0.686225152,1.554134136,"no",2.74851596,7.781692212,11.75515338,12.88207913,13.84189288,2.748515945,1,"no",2.892671481,50,2.167223255,"no",15.75080783,5,13.37344709,3,2.47921442,7.718031283,1.062655458,0.476744509,4.358673254,5.317689247,1.917542795,3.565422557,1.309649402,3.916333626,4.341216,5.267271056,2.604788502,2.595643232,3.258049987,2.324211771,2.346661037,1.404372843,1.192561213,1.265065554,2.051451237,0.28896998,1.424382858,1.216480151,11.35873998,8.676872798,2.595610196,4.591054855,0.827172475,"excellent",8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93,10.5,0,0,0,0,1,500,1000,750,0,0,1,0,0,0,0,0,0,0,0,0,0,14.45,10.69,1,50000,3,376500,1,500,1000,750,0,0,1,0,0,0,0,1,1,0,0,3,0,27.7,11.14,1,50000,4,382820,3,600,1000,800,0,1,1,1,0,0,0,1,2,0,0,4,0,38.06,12.06,2,53752,11,561778,29,642.31,1076.92,859.62,3,9,9,7,0,1,0,3,8,0,2,16,1,24.91,8.41,7,106573,37,1523044,109,653,1105,879,9,31,36,25,7,1,0,10,23,0,3,55,9,7500000
16178,41,38,17,24,2,1,10,"Investment",3292112.223,73148,0.063747248,0.092290642,4449,2757,5,4346,7327,5,0,1,0,3,2,"no",0,2,2,"no","no","no","no","no","no","no","no",41504,18905,22599,9308,4847,4461,44449,22170,22279,19391,5955,13436,4449,2281,2168,4346,2283,2063,10271,5360,4911,9620,4575,5045,8322,4322,4000,222,97,0,0,4,13,108,0,0,0,222,0,0,144,25,53,90,2.838371819,1.731018082,17.63217426,1.469347855,0.401488413,0.570819793,2.486424101,0.128424015,0.380958133,22.43561,2.977934,1.270657,2.434205372,29.21046446,64,2.695875599,4.044443721,64,0.172258123,2.067097481,1.120143749,"no",4.73359339,8.133583561,10.61850117,11.23506814,12.71072659,0.362308375,5,"no",4.707597513,36,0.955525322,"no",9.298774058,121,12.14414001,5,17.74605488,2.119209139,1.937309529,1.479758742,4.248165844,2.804456375,15.3931091,2.693599085,0.81718981,3.054273771,5.518431115,5.403107158,1.89762202,2.404841971,8.013367167,2.348938301,2.835880456,1.527929276,0.711499517,0.920123926,0.528360108,0.570819793,1.393818441,0.833408712,2.436750693,8.564520049,5.699942439,4.562992241,0.471777215,"poor",15.15,6.24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.65,21.5,2,50000,2,64000,9,725,1187.5,956.25,1,1,3,4,0,0,0,0,1,0,0,2,0,8.82,28.44,3,61000,4,96000,18,817.65,1323.53,1070.59,1,3,5,8,0,1,0,1,2,0,0,3,0,6.21,33.83,8,229743,7,128640,28,959.26,1555.56,1257.41,1,3,8,12,1,3,0,1,3,0,0,8,0,6.8,29.36,26,456674,15,443773,80,788.73,1323.94,1056.34,9,15,27,19,6,4,0,5,13,1,0,22,1,16.2,21.63,44,1082069,45,1156925,187,670.93,1136.63,903.78,15,48,67,44,9,4,0,12,24,1,1,76,8,7500000
16188,56,31,9,22,2,2,11,"Investment",3292112.223,73148,0.063747248,0.092290642,4449,2757,5,4346,7327,5,0,1,0,3,2,"no",0,2,2,"no","no","no","no","no","no","no","no",41504,18905,22599,9308,4847,4461,44449,22170,22279,19391,5955,13436,4449,2281,2168,4346,2283,2063,10271,5360,4911,9620,4575,5045,8322,4322,4000,222,97,0,0,4,13,108,0,0,0,222,0,0,144,25,53,90,2.918269621,1.696519672,19.13533413,1.594611178,0.172021144,0.171435485,2.458815101,0.535301077,0.708087179,22.54749,2.969721,1.075267,2.559468694,30.71362433,64,2.57954965,3.84454435,45,0.184090335,2.209084022,1.391405161,"no",4.682926469,8.37893926,10.80614773,11.41454192,12.89646817,0.791051378,5,"no",4.493440113,36,0.708087179,"no",9.264275647,121,12.1096416,5,17.72066723,2.548422922,1.926242877,1.864912316,4.296980715,2.67998219,15.55782324,2.776280705,0.865578241,3.01977536,5.483932704,5.368608747,2.123441179,2.663287646,7.978868756,2.431619921,2.579326374,1.185158163,1.082180952,1.17912238,0.521166026,0.171435485,1.681467539,1.050651911,2.270504242,8.530021638,5.730186977,4.820152353,0.504473487,"poor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.63,13.29,0,0,0,0,5,800,1300,1050,0,0,2,3,0,0,0,0,0,0,0,3,0,6.78,29.51,3,180000,4,96000,17,737.5,1218.75,978.13,1,1,7,8,0,0,0,0,1,0,0,3,0,6.4,28.48,10,347190,10,236983,37,878.79,1439.39,1159.09,4,5,11,13,1,3,0,1,4,0,0,10,0,6.78,30.72,27,521674,21,625643,88,766.25,1293.75,1030,8,16,33,21,6,4,0,4,13,1,0,24,2,16.47,21.38,41,899016,45,1649557,183,678.11,1144.97,911.54,14,47,64,45,9,4,0,13,27,1,1,74,7,10500000
16223,43,27,1,5,2,2,5,"Investment",3875439.354,94564,0.100505636,0.219006007,6222,3062,4,6746,5692,4,0,1,0,3,2,"no",0,4,3,"no","no","no","no","no","no","no","no",64931,28809,36122,13938,7131,6807,59008,29219,29789,21618,6400,15218,6222,3117,3105,6746,3531,3215,15801,8034,7767,12584,6028,6556,12121,6183,5938,159,39,0,0,2,7,111,0,0,0,159,0,0,1,134,24,40,4.422466379,2.424780642,30.66736782,2.555613985,0.31341929,0.171064788,1.833698617,0.429796127,0.348018571,22.32384,3.479815,1.477811,1.3020738,15.6248856,45,1.3020738,2.505474485,45,0.184048861,2.20858633,1.306708407,"no",3.985363697,9.103686951,11.48201523,12.08263108,13.56906284,1.005610392,5,"no",3.837929287,36,0.348018571,"no",10.68179137,121,13.52715733,5,18.12673752,3.245745894,1.843555385,2.62877427,4.045010081,3.042453281,15.34317096,3.618000166,0.361323794,2.690149288,6.90144843,6.786124473,2.004987414,2.281494267,9.396384483,1.938527096,2.050332747,0.444498196,1.064132283,1.350601417,0.913357407,0.171064788,2.015622098,1.806277775,2.58719632,9.947537365,6.250084946,5.559838284,0.294267216,"good",0.46,7.64,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3.9,12.16,0,0,0,0,6,750,1250,1000,0,0,3,3,0,0,0,0,0,0,0,1,0,6.19,18.96,4,229500,6,257343,18,888.24,1470.59,1179.41,1,2,7,6,0,2,0,0,0,0,0,4,0,5.09,29.06,12,378254,10,335983,39,959.46,1567.57,1263.51,2,5,11,14,3,4,0,0,1,0,0,12,0,9.22,26.58,19,511701,26,683863,92,772.62,1297.62,1035.12,8,18,32,23,7,4,0,6,14,1,0,24,4,15.12,21.57,38,913731,45,1458557,180,695.15,1169.7,932.42,15,44,61,46,10,4,0,12,23,1,0,71,5,6200000
16273,81,49,4,12,1,3,8,"Investment",3292112.223,73148,0.063747248,0.092290642,4449,2757,5,4346,7327,5,0,1,0,3,2,"no",0,2,2,"no","no","no","no","no","no","no","no",41504,18905,22599,9308,4847,4461,44449,22170,22279,19391,5955,13436,4449,2281,2168,4346,2283,2063,10271,5360,4911,9620,4575,5045,8322,4322,4000,222,97,0,0,4,13,108,0,0,0,222,0,0,144,25,53,40,2.546387092,1.352233931,16.22680717,1.352233931,0.217265594,0.208348888,2.292439498,0.529925361,0.775474488,22.26717,3.294621,1.361452,2.315691351,27.78829621,45,2.315691351,3.231061644,45,0.139117609,1.669411306,1.696365959,"no",4.358132341,8.696849899,11.13651832,11.74591685,13.2271436,0.69597806,5,"no",4.164307141,36,0.775474488,"no",9.609244663,121,12.45461061,5,18.03559868,2.690650244,2.254364753,2.098992788,4.000713931,2.975255758,15.32699599,2.545453455,0.548296826,2.673974315,5.82890172,5.713577763,2.22314502,2.502012715,8.323837772,2.200792671,2.315468075,0.908795693,0.993421578,1.426669404,0.85480582,0.208348888,1.569282287,1.363731245,2.551690846,8.874990654,6.058988965,5.133270621,0.575800098,"poor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.46,6.43,0,0,1,13000,5,700,1200,950,0,0,3,2,0,0,0,0,0,0,0,1,0,5.42,20.7,3,61000,4,87000,25,933.33,1520.83,1227.08,1,3,8,10,0,3,0,0,1,0,0,5,0,6.98,27.72,9,334133,11,354983,35,924.24,1500,1212.12,2,5,9,14,2,3,0,1,2,0,0,11,0,7.37,29.86,21,484202,20,601643,81,805.41,1351.35,1078.38,7,12,30,22,6,4,0,4,13,1,0,26,2,15.92,21.73,40,932458,45,1416392,184,679.29,1147.93,913.61,15,46,65,45,9,4,0,13,26,1,0,74,5,8300000
16326,50,28,6,16,1,2,11,"Investment",8841267.454,100846,0.127511955,0.307466659,4566,2646,4,5048,5396,6,0,2,0,3,2,"no",0,5,9,"no","no","no","no","no","no","yes","no",94564,42750,51814,10346,5389,4957,63495,32914,30581,27005,7943,19062,4566,2414,2152,5048,2588,2460,11692,6102,5590,19935,9452,10483,9037,4702,4335,326,101,0,0,149,2,74,0,0,0,326,6,4,217,85,14,88,3.650110678,2.499978964,28.47622692,2.37301891,0.345390505,0.501018217,1.046006645,0.053136669,0.605373554,21.15123,0.940596,4.274993,2.451434472,29.41721367,54,2.451434472,3.589430063,54,0.182379575,2.188554899,0.188346966,"no",4.51258479,7.587676036,10.37274836,11.05236651,12.43805901,2.116151873,14,"no",2.833519912,5,1.059442994,"no",10.31130077,121,10.05315185,5,18.94068792,1.414806208,3.6912328,0.066456193,4.588176886,2.569421165,20.69800114,2.17663979,0.245639739,2.031121249,4.012697904,4.054296784,1.264633137,0.871934403,2.534431524,1.586034825,1.666850307,0.824790581,1.416704373,0.809000337,0.384653815,0.501018217,1.487265309,0.94354461,5.186895704,9.59882666,7.07695675,4.509079602,0.286149748,"poor",24.52,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,24.01,12.84,3,51127,0,0,5,480,800,640,0,3,1,1,0,0,0,0,1,0,0,1,0,16.53,24.09,7,171727,1,13000,13,658.33,1083.33,870.83,1,3,4,5,0,0,0,1,1,0,0,10,0,13.68,25.11,13,362938,6,99600,34,527.27,909.09,718.18,1,13,13,7,0,0,0,3,3,0,0,12,1,12.85,19.6,25,543235,16,360476,91,674.42,1133.72,904.07,5,25,31,24,4,2,0,8,8,0,0,27,4,16.36,17.79,65,1617879,49,1400810,238,687.44,1155.81,921.63,23,66,75,55,12,7,0,13,24,0,1,69,10,8625000
16351,77,1,8,17,1,3,1,"OwnerOccupier",7632939.805,78810,0.051843748,0.43788524,5519,1503,3,5735,5782,3,0,0,0,3,2,"no",0,5,3,"no","no","no","yes","no","no","no","no",87713,41288,46425,11996,6185,5811,51138,25535,25603,15676,4371,11305,5519,2775,2744,5735,3043,2692,13390,6903,6487,17236,8896,8340,10557,5442,5115,212,55,11,0,28,12,105,0,1,0,213,1,2,95,58,57,12,2.894450709,2.159295482,25.9519022,2.162658516,0.283116129,0.431915194,0.581198967,0.481167694,0.385529845,18.12757,1.055663,5.684923,4.834340536,58.01208643,12,3.649727978,4.944556905,128,0.162834151,1.954009817,1.474372272,"no",1.036283143,11.02826741,13.7989831,14.46995561,15.86904434,0.57643715,8,"no",1.03628316,1,0.064325275,"yes",14.77844235,121,14.61399734,1,21.90448597,2.38366234,0.71814572,0.615978155,1.722815181,1.572188929,15.77373912,4.034558663,0.989110339,4.923135324,2.767999531,9.304030627,3.359918848,2.054232559,8.051056692,4.048265725,4.952441961,3.232351877,0.529696233,0.83775953,0.472992697,0.431915194,0.737505885,0.738341701,6.862579024,19.01261416,9.823983253,5.070235075,1.006034027,"satisfactory",0.11,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.96,28.59,1,6957,2,8499,0,746.415025190463,1250.59769584269,998.506360516577,0,0,0,0,0,0,0,1,1,0,0,1,0,14.24,27.46,1,6957,3,70099,10,700,1166.67,933.33,1,1,4,4,0,0,0,1,1,0,0,5,0,13.13,21.76,1,6957,7,156099,11,700,1166.67,933.33,2,1,4,4,0,0,0,2,2,0,0,8,0,12.8,15.73,3,30257,13,283539,50,684.09,1147.73,915.91,6,12,16,13,2,1,0,6,7,0,0,18,1,14.78,14.96,26,807758,36,1205497,142,715.04,1203.01,959.02,9,32,50,38,10,3,0,10,9,0,0,38,4,7297752
16355,44,28,3,5,1,2,5,"Investment",6377883.078,101982,0.017855768,0.333891544,5408,4266,6,6564,8348,6,0,0,0,7,3,"no",0,0,1,"no","no","no","no","no","no","no","no",83369,37959,45410,12842,6633,6209,62215,30661,31554,26925,8782,18143,5408,2794,2614,6564,3389,3175,14443,7479,6964,16974,8334,8640,11169,5745,5424,324,78,0,0,148,4,93,0,1,0,324,0,4,231,58,31,152,2.783301312,1.953797231,21.90906275,1.825755229,0.149532201,0.303680149,0.795461378,0.259893277,0.694023514,8.490859,1.911696,10.25008,0.653489244,7.841870922,91,0.653489244,0.95910551,91,0.337382538,4.048590456,1.298707286,"no",4.457830138,3.61982952,7.298062753,8.017796867,9.395736751,2.82025699,3,"no",3.22181406,10,0.192961451,"no",9.851142627,5,4.110303945,3,2.562197281,11.12561893,2.309461107,3.345955753,3.532394891,2.423443672,8.977019466,2.4872108,0.686684813,1.181253122,5.12203906,6.067053333,0.931810626,3.031399655,8.88668243,4.651658884,4.277069403,1.97800062,2.000360213,0.70026996,2.160091416,0.303680149,2.02049289,1.020499503,8.618841143,2.446726473,2.538427177,3.003717491,0.511864085,"poor",12.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.32,7.51,2,1700,0,0,2,650,1000,825,0,1,0,1,0,0,0,0,0,0,0,7,0,19.81,19.23,3,86700,0,0,7,971.43,1571.43,1271.43,0,1,2,3,0,1,0,0,1,0,0,11,0,18.45,23.35,3,86700,0,0,15,914.29,1500,1207.14,1,1,5,6,1,1,0,0,3,0,1,15,2,14.64,24.02,14,256507,7,259956,51,684,1160,922,1,14,19,12,4,1,0,2,6,0,2,33,6,17.85,19.97,38,996401,31,959417,138,654.62,1115.38,885,8,37,52,31,8,2,0,8,20,0,10,66,17,5750000
16367,60,43,3,9,1,3,6,"Investment",5264733.751,80791,0.184282943,0.050755569,5195,3082,4,5469,7123,4,0,0,0,10,2,"no",0,1,1,"no","no","no","no","no","no","no","no",81887,37070,44817,11356,5819,5537,47628,23527,24101,21807,6668,15139,5195,2621,2574,5469,2842,2627,12655,6470,6185,21910,10290,11620,10012,5135,4877,254,58,1,0,18,14,162,0,1,0,253,0,0,113,52,88,12,1.435426525,0.939483378,10.63994619,0.886662182,0.064953491,0.574544074,0.535597399,0.234033035,0.367455543,18.17173,1.366977,5.743299,1.536995314,18.44394377,12,1.536995314,2.101501691,12,0.139132054,1.66958465,1.376076402,"no",1.226684174,10.86172245,13.64130254,14.31364699,15.70791522,0.689961894,8,"no",1.226684168,1,0.246218601,"no",13.43488415,121,14.7130072,1,21.84809478,2.694283121,1.01137143,0.707972954,2.032730313,1.261095179,16.03828076,5.750171064,0.705452088,4.432550642,1.548187426,7.177880166,3.384844502,2.076143144,6.937362538,3.423392616,3.732629857,2.975650435,0.731885811,1.1436604,0.786862526,0.574544074,1.040387072,1.041659591,6.910892988,19.27715579,9.781032953,4.777343498,1.097759775,"satisfactory",9.56,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.19,12.8,0,0,2,8499,0,654.881807057984,1112.42273076698,883.652268912483,0,0,0,0,0,0,0,0,0,0,0,1,0,15.35,22.17,1,6957,5,124099,11,700,1166.67,933.33,2,1,4,4,0,0,0,1,1,0,0,6,0,13.23,20.12,2,30257,7,128499,18,706.25,1187.5,946.88,2,1,8,7,0,0,0,3,2,0,0,9,0,14.01,15.11,5,65257,13,283539,46,657.5,1112.5,885,6,11,15,11,3,0,0,6,7,0,0,17,1,14.83,15.35,30,811891,36,1205497,142,733.33,1231.06,982.2,10,31,49,38,10,4,0,11,9,0,1,42,4,8350000
